"Data Source","World Development Indicators",

"Last Updated Date","2020-12-16",

"Country Name","Country Code","Indicator Name","Indicator Code","1960","1961","1962","1963","1964","1965","1966","1967","1968","1969","1970","1971","1972","1973","1974","1975","1976","1977","1978","1979","1980","1981","1982","1983","1984","1985","1986","1987","1988","1989","1990","1991","1992","1993","1994","1995","1996","1997","1998","1999","2000","2001","2002","2003","2004","2005","2006","2007","2008","2009","2010","2011","2012","2013","2014","2015","2016","2017","2018","2019","2020",
"Costa Rica","CRI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.187340272053806","0.200061623858542","0.203539119207795","0.193569805260532","0.241788726021871","0.210037837097996","0.198826136535815","0.194445450860476","0.191662793429002","0.188787195263268","0.176307040118924","0.17541338056013","0.183566842591678","0.18108110062914","0.176767610956888","0.163554794308892","0.153015536786457","0.157613389427943","0.14787032058609","0.1440455790616","0.129939393454258","0.118891496719492","0.111073966342881","0.11110148819231","0.104697115755251","0.0934451812607965","0.090936923180823","","","","",
"Caribbean small states","CSS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.860675891782059","0.832374849189442","0.830743061328331","0.768615434781863","0.72473212318435","0.707077715408759","0.753176465361705","0.680971403215939","0.673350416778202","0.700399107343485","0.688339241251779","0.705814198323061","0.685647588437433","0.686420240565333","0.66095222877724","0.670000636414826","0.665327492381981","0.641464679130064","0.621911424849573","0.615803929874711","0.635403575141921","0.601085986888878","0.587140234217357","0.596585207606031","0.574284208908913","0.578946662606785","0.564336096547666","","","","",
"Cuba","CUB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Curacao","CUW","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.50696919738628","1.30778889846626","1.48649854302047","1.61343330386461","1.36088810973782","","","","",
"Cayman Islands","CYM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.133625651601751","0.149075303076429","0.149577644722875","0.152921711371701","0.155379867892803","0.158359774903942","0.14459487158287","0.14306546084955","0.142378957476783","0.14059171394216","0.131051082213155","","","","",
"Cyprus","CYP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.60938846867437","0.608824284248179","0.587282915160114","0.603284296712391","0.62606819690585","0.492593290723803","0.530161836043116","0.492722995518848","0.502646527344832","0.472294710726797","0.472134798459991","0.428967036957648","0.42008940271065","0.444766321536628","0.388654581335439","0.365907897127471","0.345960294445003","0.325252242731512","0.313050177384714","0.295966239296611","0.277851349833451","0.261966535415265","0.251591680203607","0.22717860140944","0.236378129214255","0.227558171659342","0.219224751382114","","","","",
"Czech Republic","CZE","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.12925840881854","1.05820300895158","0.954429321839866","0.866753316232442","0.828739928018858","0.834360010467866","0.794459778065501","0.70705082927481","0.743292995288128","0.68673642045175","0.643104332349896","0.613398359045651","0.547505917114894","0.532283644595083","0.499036331377183","0.455953521068239","0.401774040646562","0.371136909137073","0.38579473660308","0.354772755554088","0.336110650553221","0.314823571635535","0.284013095199033","0.279229480448234","0.268019151486136","","","","",
"Germany","DEU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.554589618707141","0.510239831383136","0.4952730681528","0.467040239395064","0.449779626622843","0.451842505681854","0.427900120748107","0.41134110718168","0.381030707779173","0.371037361493527","0.365258845268322","0.344727285812554","0.333774055897313","0.315874730511564","0.304251383525727","0.290584925559416","0.261975530150941","0.251065332597015","0.238733671347937","0.237761930032672","0.21370588184825","0.21166967992286","0.208887720828692","0.189215247098873","0.186894971984237","0.174793925206735","","","","",
"Djibouti","DJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.157807672496389","0.158872870498796","0.149976392865388","0.142140629861578","","","","",
"Dominica","DMA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.1938065228262","0.184976199122035","0.177256406592831","0.180082403062871","0.186625514512113","0.216842556004593","0.187755335085336","0.198687913969284","0.18072547575714","0.185976972724034","0.22622968238463","0.237335490037919","0.22441221948366","0.236753177977925","0.272660365755424","0.262699796292375","0.243633190209398","0.286006950138476","0.235710556473701","0.231436069878286","0.242735187260372","0.212949970395832","0.233809327638431","0.234100737492149","0.226953867939289","0.221969170095787","0.210874396733673","","","","",
"Denmark","DNK","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.536547728743609","0.614175826698194","0.530842597394836","0.544681703553786","0.541204903416907","0.482222089721167","0.57870464238497","0.467403153701874","0.434938057415877","0.388787127797804","0.33531763754455","0.335318281379543","0.315986381115088","0.337427035010726","0.284504199831306","0.254288334706244","0.271363826938271","0.236449900628014","0.209120123182181","0.199526058061496","0.191916001957261","0.164364903175609","0.145406782084497","0.141987733189158","0.122612869084745","0.11052693090616","0.106774381035283","","","","",
"Dominican Republic","DOM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.352709809735918","0.367791209003639","0.351647228034623","0.344540790762649","0.348670762723588","0.411473892885019","0.415872791370553","0.391116445002689","0.369423446521694","0.346830116099037","0.345587017229848","0.330479925007327","0.335132943331147","0.336377444137311","0.271777757544383","0.245200555144256","0.231379272273235","0.224506326754051","0.20871819456895","0.200401888149504","0.190038108644173","0.186885100000297","0.185859071174786","0.171211434001255","0.161670822211792","0.159251330953391","0.150790268036894","","","","",
"Algeria","DZA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.432026509192998","0.434395616226549","0.422955015067681","0.432939427709985","0.449621325735177","0.467851019187699","0.449699236013803","0.393323239297631","0.453368372343142","0.372534596938799","0.33509151526748","0.305155152382387","0.303683931582508","0.283283590159528","0.255630207973229","0.283734026977115","0.255125220888231","0.260097245169568","0.250983715586773","0.270058578556411","0.252955141314266","0.244856375578027","0.261371222430021","0.2700168786165","0.287297241778217","0.320795174957494","0.318225061512376","","","","",
"East Asia & Pacific (excluding high income)","EAP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.26901711413907","1.20651587552076","1.12223549031528","1.06324147162633","0.997819442240454","0.969011927666492","0.916431310181309","0.854118066491795","0.789773841542047","0.74094103533367","0.699941192116193","0.665392086361552","0.663777742874947","0.69521747919849","0.709722553955302","0.69936197067821","0.671495714948891","0.601107024172702","0.610506655829877","0.566768257322987","0.584644193571001","0.584248011759775","0.5512813838227","0.524645192394867","0.498099711677304","0.481834035245049","0.45179771216154","","","","",
"Early-demographic dividend","EAR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.48085375021118","0.479978075540531","0.463589728315918","0.463861531365663","0.45627743452266","0.438133724655219","0.427593003041979","0.415077284440828","0.422281457010807","0.426954745635877","0.413785322980981","0.402476785245266","0.395854898525107","0.387808090438427","0.371937800092639","0.351856412807215","0.337473514811845","0.32163822807877","0.323774779490327","0.326502284869444","0.306034173941531","0.296124924088989","0.293041637233851","0.275065616620505","0.278115982604225","0.282952472545117","0.27390669731706","","","","",
"East Asia & Pacific","EAS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.815723422887827","0.778811022096388","0.754292293577113","0.737285956805503","0.716304737810694","0.698399511248865","0.673950085660852","0.643175219625533","0.604003619636979","0.582902792961936","0.55717216555432","0.534989492767453","0.533521681221373","0.549824320620331","0.554651772185544","0.545107542433771","0.527017898835087","0.48619777081468","0.494479347552558","0.470802759806427","0.484675441568508","0.486095408476143","0.464496820980058","0.443803535245738","0.424072597264254","0.409413060277626","0.389037020359484","","","","",
"Europe & Central Asia (excluding high income)","ECA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.39986376494553","2.34934921933355","1.57312148929855","1.49108390352806","1.44084217823927","1.38930642110013","1.33741958323854","1.19750245585595","1.29420351135765","1.26192360914625","1.14089048285302","1.07707920347117","1.01204377150694","0.955123106775857","0.865267060846726","0.772747715822971","0.669690756056397","0.609994812045944","0.540953931296358","0.509353900173405","0.50771456659668","0.479819007855376","0.455941121117538","0.407945942403625","0.391811411264566","0.389389017442306","0.386768657368011","","","","",
"Europe & Central Asia","ECS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.969474386478375","0.924241230453398","0.735905999243011","0.696174887667843","0.643119210156406","0.6146475318247","0.59722912999362","0.549744424029817","0.53656211930593","0.51246014621279","0.478883041466707","0.461161566708493","0.438458038571022","0.433731673469904","0.40986720677358","0.387883616893994","0.356418441567825","0.32996539284537","0.306577495518901","0.288336853223586","0.288549061932257","0.271421879983249","0.262144447089817","0.24378342163134","0.228365481379225","0.222151467409343","0.212993339621311","","","","",
"Ecuador","ECU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.340543477998477","0.309655174604045","0.400412309107171","0.416719297525142","0.220719284305079","0.353735924976984","0.361635183787779","0.258628491428241","0.30295945945526","0.300044269544895","0.279814629963953","0.293708567222805","0.29978623459532","0.309679563013866","0.300164916067005","0.288056471237339","0.255374573385386","0.269215770595872","0.263410240762053","0.276831600818351","0.26720016988245","0.242787871166723","0.203850288662145","0.236601968511314","0.24700935673581","0.241317804286655","0.226165445338935","","","","",
"Egypt, Arab Rep.","EGY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.362381750146482","0.356487158545997","0.34516447761532","0.378034536657281","0.326438608433242","0.342957335484963","0.316547679864408","0.338887418158665","0.358607996777865","0.341915517453538","0.354361981881599","0.297296625467138","0.289803933655582","0.320737807860844","0.306029652910232","0.314758017175326","0.305401877932016","0.294065952793953","0.282706455932342","0.27903821190655","0.257222166175651","0.26554093216723","0.229599724858434","0.216126362850971","0.231261026967953","0.211026304641923","0.22567715450549","","","","",
"Euro area","EMU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.472790552162001","0.444384433829415","0.428303313147964","0.407268833550398","0.396620507780166","0.393584535707899","0.372443803102885","0.361087952085187","0.343078329807502","0.324105578340398","0.316113069646574","0.302725184563617","0.30098449579418","0.290604975375978","0.27774962741162","0.255969041276011","0.236524498380888","0.22130244666159","0.20917518651021","0.207504881107738","0.191233338664336","0.185073146149758","0.175643939909525","0.162129227739966","0.160580367968687","0.150362841477238","","","","",
"Eritrea","ERI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.269223848532737","0.286760674260836","0.280307774255671","0.228309559954738","0.169268424502736","0.175126842022201","0.173714840611978","0.161950895709001","0.148478301037439","0.176974633629827","0.182935804717946","0.172133305333944","0.12108545185433","0.119359280969487","0.0935413694777539","0.11030258993897","0.106691087140887","0.11090146662399","","","","","","","","","",
"Spain","ESP","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.411710857741012","0.400857175229016","0.402579840128402","0.372444730092435","0.379157558282276","0.374112263557435","0.345070704848082","0.351421372511358","0.340496433535239","0.350363987468891","0.336129663396389","0.31755503311957","0.311480622531966","0.304218359017672","0.30275925974026","0.293297982041479","0.256955137298779","0.244202226140575","0.215418721310288","0.193535001067021","0.183460793412579","0.181624931532209","0.178465239210155","0.156761356933125","0.150148047221567","0.154483999633993","0.140794366431103","","","","",
"Estonia","EST","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","2.25338451531099","2.18957178420776","1.88776304100208","1.88656741400195","1.6241317651547","1.39447404342469","1.29509115953165","1.12705075831187","1.08622891422392","0.924864275044721","0.952017603221901","0.873471445400993","0.743884561583224","0.621955403673988","0.61764292778477","0.557512001842317","0.520274971797894","0.61233050053729","0.550207560430313","0.494972088186538","0.530631758951636","0.47450546319795","0.423131538055207","0.399317841644671","","","","",
"Ethiopia","ETH","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.151849195691171","0.156441761015741","0.166452017991882","0.146731679274696","0.102984385922731","0.108734435802161","0.105983183743609","0.107755418260059","0.116475309023225","0.10706747074162","0.110999849599392","0.122981872359209","0.123882130852657","0.137114316666031","0.124824547135645","0.104660288091293","0.098549322379357","0.0942527420364778","0.0918319058836817","0.0843197257311872","0.0724267273072205","0.069762677476966","0.0756972092564165","0.0850301407180051","0.0837441246253914","0.0820866476007917","0.076391321276848","","","","",
"European Union","EUU","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.571462756040418","0.544227982731631","0.510884434580628","0.495301144332677","0.464678295918388","0.451299841494337","0.448016439744814","0.421559707223452","0.402053274173463","0.378354073861991","0.35552266613388","0.346469494190401","0.330582039216165","0.32866551947816","0.313545419618479","0.299504694672883","0.277744677373823","0.2557088899324","0.237526425663336","0.222915889854083","0.221625889442569","0.20548140014324","0.196401989046593","0.185802911167093","0.171610448667123","0.168740089477603","0.159473085159243","","","","",
"Fragile and conflict affected situations","FCS","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.458319778916422","0.43184240328777","0.40786034890915","0.415144175615496","0.419800255964274","0.403545500936475","0.370232281331377","0.361094671433235","0.366498109615239","0.36188592276428","0.355262446482925","0.362662103052779","0.366736435446812","0.389758220542024","0.324317722812367","0.304174395972947","0.270367109952432","0.233164565061634","0.23949105688884","0.22839012272294","0.236912407008392","0.234331154927931","0.219166531969903","0.21248446497486","0.210168444085386","0.20759632852052","0.214060522095991","","","","",
"Finland","FIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.572291837659869","0.610580774149438","0.545885538591376","0.570090206769613","0.609714498528303","0.527858703855442","0.59638375653286","0.535204333027625","0.469038542007138","0.433213340700983","0.376336469099046","0.39200169199422","0.41239154927084","0.453937659570561","0.412238963912093","0.325772775968376","0.362934295075716","0.318844799583433","0.267474241348802","0.263128773980753","0.296198441795358","0.257006452999081","0.221492443039789","0.208990369362807","0.207100147520747","0.182916988788192","0.185783149968978","","","","",
"Fiji","FJI","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.265981263115193","0.217967846028654","0.223908218358632","0.215214043996838","0.199511528794751","0.19438602615398","0.196159027746306","0.190129749934203","0.180445228997765","0.166604016763932","0.178174024246735","0.214035549655133","0.172267859942955","0.197083996558545","0.235150450081795","0.18350147559109","0.194172235410573","0.181523919535634","0.136084213812155","0.121236942927157","0.179451889962822","0.152647438240901","0.138589884284513","0.162145320043397","0.167469709412375","0.19998543758671","0.185676682343491","","","","",
"France","FRA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.366147161711975","0.364488349694628","0.328495559790342","0.317647337455554","0.28543990585963","0.282750516794152","0.294596438489335","0.263660070460981","0.268473171298554","0.250875579200082","0.227838121279101","0.22373290041258","0.212757284531385","0.217327006383005","0.210789152850937","0.199996163618782","0.182126950051609","0.169172311340767","0.162144442797199","0.156673311940459","0.151111841308478","0.135625654044978","0.134691630316116","0.128078905715564","0.113926282208483","","","","","","",
"Faroe Islands","FRO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Micronesia, Fed. Sts.","FSM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.491427354459503","0.443915879872506","0.453154572734702","0.429567667863006","0.43570947602307","0.471681607187136","0.483738241360773","0.440988955053004","0.466317806823869","0.604261266060906","0.501587469459178","0.484820411553157","0.487114062024098","0.391723836946649","0.380526108677267","0.411821652981816","0.344944650280233","0.45151101716744","0.305514504092277","0.33144664357731","0.35210844511693","0.390954600879268","0.392913672977313","0.391776035904768","0.384302246550148","","","","",
"Gabon","GAB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.382294238919768","0.351327727174277","0.385399357067876","0.366494174838707","0.304294937765568","0.29910404341886","0.292666687771755","0.273345767195496","0.271204119360226","0.283407181206428","0.27584943725075","0.270273357834249","0.254095623232268","0.247697243711978","0.241822353106125","0.238234324241081","0.203110265422231","0.184127165666147","0.189621624403125","0.191239262680003","0.199195211881375","0.187905047999338","0.18820559567026","0.192269978825543","0.183882874859632","0.183797393820287","0.185491376131634","","","","",
"United Kingdom","GBR","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.452057986135362","0.434053437693935","0.392792137655578","0.384417088155961","0.370631261099881","0.348211412320956","0.332964606095628","0.307069882389448","0.299468949266824","0.281789847399951","0.275613546913795","0.25672747611123","0.242657787568715","0.230320571539083","0.215948619041334","0.215281119204927","0.190294626249404","0.191934664851638","0.178051475107944","0.157362227188944","0.146086935352509","0.13085786725746","","","","",
"Georgia","GEO","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","1.21224558169185","1.0869945663638","0.726071973591227","0.262381566617913","0.409185549353363","0.397110988765772","0.425877057590857","0.357432197469176","0.358370363920193","0.278066497129652","0.233274373653298","0.229650012134661","0.24219452337026","0.251227810892608","0.270426490639038","0.244248942661845","0.195454496645668","0.234214190536954","0.22045938394493","0.254430898356479","0.230487855869032","0.207930545933588","0.208585273443762","0.217566710712697","0.211313187454321","","","","",
"Ghana","GHA","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.210833607015347","0.215085268229566","0.177633212280127","0.19490969130274","0.217825739874454","0.207374616164974","0.206997065692597","0.221587288742379","0.210489428876038","0.203301926941357","0.184138156819377","0.190631766178982","0.192620206838703","0.184823159522702","0.164127214824933","0.143026330384992","0.17460513068521","0.171127377059101","0.143002393419333","0.114178436925624","0.135104423643638","0.134332543932261","0.151170593523314","0.104916641891243","0.102809030508874","0.116149043153079","0.119690626255537","","","","",
"Gibraltar","GIB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guinea","GIN","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.179153797992298","0.172577991224046","0.168640148511408","0.16116772813699","0.174257449031953","0.168423943248536","0.167327528897466","0.162693625374943","0.164451555347847","0.164156581532529","0.162824815204999","0.16091190993567","0.158013826563109","0.159759625523646","0.157051510830276","0.138946708756125","0.138131624448069","0.131045564444934","0.137231060167919","0.142346284098165","0.154468823326414","0.152953513961189","0.134982765487893","0.116530577851728","0.118452523128533","0.129937149041344","0.122784434430308","","","","",
"Gambia, The","GMB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.133084342498572","0.124851781609967","0.118080352337609","0.118195472120253","0.115545979056648","0.116119912322195","0.113442256703","0.108081872197137","0.111728982973612","0.117629438822136","0.10905910969072","0.110282324666777","0.112211971592633","0.103084198515421","0.10063214676478","0.101078296121345","0.106417002729929","0.100572457068964","0.0967137580801129","0.0935833148114386","0.0991027228823869","0.109247939245887","0.108506124110869","0.103866403535471","0.12512928423335","0.12163284525296","0.119593580328462","","","","",
"Guinea-Bissau","GNB","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.174510294193306","0.164027932452453","0.16193301936465","0.158093475134603","0.149988528696176","0.140716583744655","0.123822893432559","0.125724213381075","0.147762528161399","0.162586930188602","0.113845623465488","0.111741242413528","0.113805426407399","0.140196201320823","0.137865479689908","0.135224726613315","0.130501970563456","0.131416119857632","0.122924536592804","0.121825546125526","0.116913094396845","0.109214806120096","0.116318909112418","0.114142400163819","0.116334109505129","0.100441334268367","0.0942227996988869","","","","",
"Equatorial Guinea","GNQ","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.227414717703648","0.235320965893041","0.170750053294439","0.158569401276497","0.147080132775059","0.134296037453768","0.12047596569999","0.112354980004224","0.0540744798453027","0.112833362358858","0.0877457683123586","0.496949351116485","0.600405489939397","0.626218580971122","0.405451219257946","0.35936407329624","0.351763322117186","0.285695850408677","0.194424080965266","0.200713477183061","0.22161438448107","0.277819680774359","0.180309345145522","0.205776795624752","0.193258477712173","0.214575019926908","0.227444066080756","","","","",
"Greece","GRC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.548233711306386","0.512857459404014","0.507608665409106","0.505343043468364","0.499149191754931","0.484207597666546","0.469179995240121","0.457868438581655","0.453898862589693","0.43599077343616","0.43426782372225","0.411949905933958","0.379907793157115","0.367011254956584","0.348619543443513","0.351122313917578","0.309587272012152","0.303596876343818","0.280749966211014","0.272403442032223","0.269950038879204","0.280067717490559","0.290928739422037","0.244179103478724","0.232696578579746","0.224946837577047","0.21092709377581","","","","",
"Grenada","GRD","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.233433890693253","0.230391906509793","0.242338363749358","0.249004923087133","0.283327652299545","0.285656985842902","0.275150698938781","0.282098437672312","0.260472675970558","0.265216309459021","0.242661276968999","0.247018739117204","0.248398539181171","0.234720232623472","0.218358456690587","0.196958065767291","0.212628874376108","0.201312743217493","0.207656131123154","0.220679176653921","0.225613629857944","0.213141454500319","0.226211918701119","0.236694848001502","0.165240673344822","0.167854130679562","0.161574794816068","","","","",
"Greenland","GRL","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guatemala","GTM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.166347955730068","0.154220623315792","0.171275641339103","0.151375069318717","0.172193535709269","0.168373550998877","0.149089577914698","0.160407091686277","0.174045554399492","0.168534859033316","0.176684688589672","0.177074170512097","0.175822235456043","0.164216412615922","0.166052068624442","0.169023079673678","0.156655383294804","0.143425460954722","0.122561207762539","0.125889834147829","0.11882825798082","0.113255514401447","0.109834370154656","0.115319686013154","0.117494494126872","0.124124530131501","0.128920028985178","","","","",
"Guam","GUM","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","",
"Guyana","GUY","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.482803203471011","0.433255806773873","0.367412436520223","0.331785097540538","0.3955914885684","0.389400428044699","0.367535155067937","0.356712010625967","0.373645574461109","0.362486792637695","0.344550827877623","0.32663776106743","0.315026703647983","0.308362191491058","0.307426770558421","0.268460144733202","0.222568482450773","0.254849160042034","0.245097882238073","0.235869730329466","0.245909176899454","0.237278924452287","0.251992464612268","0.23133070584515","0.240364355747133","0.234682642584889","0.273533912682603","","","","",
"High income","HIC","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.627862484687458","0.602777373083727","0.581717089082986","0.568861320794472","0.545818625732201","0.521647743759461","0.511143641459588","0.488970731293865","0.46865462288512","0.453734280465571","0.438132047563068","0.420289515512334","0.406979658801262","0.39695807189811","0.379196801415855","0.35981151406657","0.336238524660948","0.319530171517219","0.304538821920834","0.293625755667173","0.290607255881485","0.272884536681727","0.26233521359246","0.252691835207136","0.243049499117358","0.236120904246153","0.224077246340551","","","","",
"Hong Kong SAR, China","HKG","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.262265198283166","0.251463749995592","0.267435010516586","0.259891852115291","0.214705049057999","0.206647243367075","0.180127166397619","0.177624811246835","0.237668441610725","0.249691032286167","0.214753695468019","0.19614372346918","0.198347029059017","0.206699211955158","0.178123278486083","0.169202022499683","0.147092547974142","0.139872390762198","0.132102607969912","0.130510450028492","0.116552366305043","0.117314930512731","0.115081430225221","0.115571173340562","0.115516208935502","0.103690208304274","0.103962671457339","","","","",
"Honduras","HND","CO2 emissions (kg per PPP $ of GDP)","EN.ATM.CO2E.PP.GD","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","","0.254949825744075","0.265539704971508","0.279010059943317","0.23701570486408","0.271207678993022","0.290839384927081","0.28619467534301","0.282424276309929","0.301459270570855","0.305273490712581","0.295310305628747","0.319448223570468","0.323132504969355","0.337240474528202","0.336429310943445","0.315461511327998","0.289836628196972","0.306226433223881","0.284697582115646","0.262891976433148","0.25786775960829","0.263844236068539","0.26299382841641","0.258381259011515","0.238455446667829","0.227919742351542","0.205638883095402","","","","",
